Time_s,LapID,Speed,Distance,Throttle,Brake
65.55,1,269.0790346007464,4233.856019712823,99.99999999662752,8.76664820748366e-31
65.56,1,269.20452083769277,4234.608310460843,99.99999999264598,1.911654556165636e-30
65.57000000000001,1,269.3229519242293,4235.360772535751,99.99999999045967,2.4799732334449698e-30
65.58,1,269.4351845583893,4236.113418626714,99.99999998977579,2.6577479477600575e-30
65.59,1,269.54207543820644,4236.866261422906,99.99999999030145,2.5211057942850126e-30
65.6,1,269.644481261714,4237.619313613493,99.99999999174379,2.1461738681936876e-30
65.61,1,269.7432587269457,4238.37258788765,99.99999999380996,1.6090792646586277e-30
65.62,1,269.83926453193476,4239.126096934544,99.99999999620711,9.859490788539145e-31
65.63,1,269.9333553747145,4239.879853443345,99.99999999864238,3.529104059541162e-31
65.64,1,270.02638241655166,4240.63387001752,100.00000000082636,-2.1481081777858884e-31
65.65,1,270.1189815768931,4241.388155928644,100.00000000260447,-6.770212086912167e-31
65.66,1,270.21150916844965,4242.14271612006,100.0000000039971,-1.0390359080676843e-30
65.67,1,270.30430281734357,4242.89755524585,100.00000000503647,-1.3092114685133822e-30
65.68,1,270.3977001496969,4243.652677960092,100.00000000575466,-1.495904442632098e-30
65.69,1,270.4920387916315,4244.408088916865,100.00000000618385,-1.607471383028093e-30
65.7,1,270.5876563692697,4245.163792770252,100.00000000635617,-1.652268842306047e-30
65.71000000000001,1,270.6848905087335,4245.919794174332,100.00000000630381,-1.6386533730701198e-30
65.72,1,270.7840788361446,4246.676097783185,100.00000000605885,-1.5749815279248053e-30
65.73,1,270.8855589776255,4247.432708250888,100.0000000056535,-1.4696098594742847e-30
65.74,1,270.989668559298,4248.189630231524,100.00000000511987,-1.330894920323202e-30
65.75,1,271.0967452072844,4248.946868379172,100.00000000449013,-1.1671932630755257e-30
65.76,1,271.20712654770665,4249.704427347912,100.00000000379639,-9.868614403357994e-31
65.77,1,271.3211502066866,4250.4623117918245,100.00000000307085,-7.982560047086671e-31
65.78,1,271.4391538103466,4251.220526364988,100.00000000234562,-6.097335087979526e-31
65.79,1,271.5614749848086,4251.979075721484,100.00000000165285,-4.296505052082943e-31
65.8,1,271.68845135619455,4252.737964515391,100.00000000102467,-2.6636354654427567e-31
65.81,1,271.8204205506267,4253.497197400789,100.0000000004933,-1.2822918540979595e-31
65.82000000000001,1,271.95772019422714,4254.256779031759,100.0000000000908,-2.3603974409469594e-32
65.83,1,272.1005821353809,4255.016713674521,99.9999999998454,4.0188084770992227e-32
65.84,1,272.2481462138283,4255.777001591196,99.99999999974425,6.648264876446723e-32
65.85,1,272.3989080428022,4256.537640681693,99.99999999975032,6.490400064437062e-32
65.86,1,272.55135490900864,4257.298628815397,99.99999999982629,4.5157703002589215e-32
65.87,1,272.70397409915336,4258.059963861689,99.99999999993479,1.6949318431010637e-32
65.88,1,272.8552735961389,4258.821643939455,100.00000000003895,-1.0126588898731809e-32
65.89,1,273.0045659475358,4259.583676867101,100.00000000011845,-3.079051840440757e-32
65.9,1,273.15220885887356,4260.3460830630465,100.00000000017454,-4.53683897289782e-32
65.91,1,273.2986298853471,4261.108883787792,100.0000000002099,-5.456074218396289e-32
65.92,1,273.44425658215226,4261.872100301843,100.00000000022723,-5.906811508091568e-32
65.93,1,273.58951650448415,4262.635753865697,100.00000000022925,-5.959104773134857e-32
65.94,1,273.7348372075378,4263.399865739855,100.0000000002186,-5.683007944679623e-32
65.95,1,273.8806462465089,4264.164457184822,100.00000000019807,-5.148574953877875e-32
65.96000000000001,1,274.02737117659257,4264.929549461095,100.00000000017026,-4.4258597318826626e-32
65.97,1,274.17543955298396,4265.695163829177,100.00000000013792,-3.584916209848103e-32
65.98,1,274.32527893087865,4266.46132154957,100.00000000010371,-2.695798318924598e-32
65.99,1,274.4773168654716,4267.228043882774,100.00000000007034,-1.828559990267338e-32
66.0,1,274.6319809119586,4267.995352089291,100.00000000004052,-1.0532551550266365e-32
66.01,1,274.7896986255346,4268.763267429623,100.00000000001693,-4.399377443566504e-33
66.02,1,274.95089756139475,4269.531811164268,100.00000000000226,-5.866168941059125e-34
66.03,1,275.1159047556748,4270.3010031591075,99.99999999999852,3.8183448599188033e-34
66.04,1,275.2840141110731,4271.070848790826,100.0000000000008,-2.0510092958090436e-34
66.05,1,275.4542622023573,4271.841337852748,100.00000000000315,-8.170038240271932e-34
66.06,1,275.62627922310423,4272.612448011112,100.00000000000509,-1.3237974748277251e-33
66.07000000000001,1,275.7997536344037,4273.384155768089,100.00000000000666,-1.7323966561338853e-33
66.08,1,275.9743738973457,4274.15643762585,100.00000000000789,-2.0497161420976174e-33
66.09,1,276.14982847302065,4274.9292700865735,100.00000000000877,-2.2826707068721488e-33
66.1,1,276.32580582251813,4275.702629652429,100.00000000000938,-2.4381751246091278e-33
66.11,1,276.5019944069288,4276.47649282559,100.0000000000097,-2.5231441694613232e-33
66.12,1,276.6780826873425,4277.250836108231,100.00000000000978,-2.5444926155807908e-33
66.13,1,276.85375912484903,4278.025636002525,100.00000000000965,-2.509135237119953e-33
66.14,1,277.02871218053906,4278.800869010644,100.00000000000934,-2.423986808231033e-33
66.15,1,277.20263031550223,4279.576511634763,100.00000000000882,-2.2959621030663755e-33
66.16,1,277.37520199082854,4280.3525403770545,100.00000000000821,-2.1319758957785693e-33
66.17,1,277.54611566760855,4281.128931739691,100.00000000000746,-1.938942960519474e-33
66.18,1,277.7150598069321,4281.905662224848,100.00000000000662,-1.723778071441629e-33
66.19,1,277.88172286988896,4282.682708334696,100.00000000000574,-1.4933960026977061e-33
66.2,1,278.0457933175698,4283.460046571411,100.00000000000483,-1.2547115284393693e-33
66.21000000000001,1,278.2069596110643,4284.237653437165,100.0000000000039,-1.0146394228192772e-33
66.22,1,278.36491021146253,4285.015505434129,100.000000000003,-7.800944599900824e-34
66.23,1,278.51933357985484,4285.793579064481,100.00000000000215,-5.579914141034527e-34
66.24,1,278.669918177331,4286.571850830389,100.00000000000136,-3.5524505931231494e-34
66.25,1,278.8163524649815,4287.350297234032,100.00000000000068,-1.7877016976843142e-34
66.26,1,278.9583249038962,4288.128894777578,100.00000000000014,-3.548151962443752e-35
66.27,1,279.09557935035804,4288.907622577878,99.99999999999974,6.843593150013725e-35
66.28,1,279.2284315393069,4289.686486744665,99.99999999999947,1.3433154836233153e-34
66.29,1,279.35753458340326,4290.465509312029,99.99999999999936,1.6799954283024742e-34
66.3,1,279.4835459558625,4291.24471251988,99.99999999999933,1.7529157572956537e-34
66.31,1,279.60712312990046,4292.0241186081275,99.99999999999937,1.6205930788597393e-34
66.32000000000001,1,279.72892357873246,4292.803749816682,99.99999999999947,1.3415440012512054e-34
66.33,1,279.84960477557365,4293.583628385452,99.99999999999963,9.742851327273543e-35
66.34,1,279.9698241936399,4294.36377655435,99.99999999999976,5.773330815438252e-35
66.35,1,280.09023930614643,4295.1442165632825,99.99999999999991,2.0920445595831028e-35
66.36,1,280.211504116694,4295.924970561096,100.00000000000003,-7.194952168393914e-36
66.37,1,280.33400418349817,4296.706053650727,100.00000000000009,-2.3624767225062554e-35
66.38,1,280.45767003121307,4297.4874689918215,100.00000000000011,-3.0172850211644606e-35
66.39,1,280.5823881075347,4298.2692185871365,100.00000000000011,-2.910722719993373e-35
66.4,1,280.7080448601585,4299.051304439425,100.00000000000009,-2.2695924261691846e-35
66.41,1,280.8345267367798,4299.833728551441,100.00000000000004,-1.3206967468711276e-35
66.42,1,280.9617201850948,4300.616492925941,100.00000000000001,-2.9083828927401212e-36
66.43,1,281.0895085009362,4301.39959989366,99.99999999999997,6.071779218617345e-36
66.44,1,281.21774244151936,4302.183055171252,99.99999999999996,1.3050525158400364e-35
66.45,1,281.34625356802246,4302.966866472893,99.99999999999993,1.8197367041025377e-35
66.46000000000001,1,281.474873193517,4303.751041538572,99.99999999999993,2.1692835485988625e-35
66.47,1,281.60343263107455,4304.535588108277,99.9999999999999,2.3717461112795774e-35
66.48,1,281.7317631937674,4305.320513922001,99.99999999999989,2.445177454095992e-35
66.49,1,281.8596961946667,4306.10582671973,99.99999999999991,2.407630638998597e-35
66.5,1,281.9870629468448,4306.891534241458,99.9999999999999,2.2771587279380224e-35
66.51,1,282.1136947633731,4307.677644227175,99.99999999999993,2.0718147828650033e-35
66.52,1,282.2394229573233,4308.464164416865,99.99999999999993,1.809651865730699e-35
66.53,1,282.36407884176754,4309.251102550525,99.99999999999994,1.508723038485102e-35
66.54,1,282.4874937297773,4310.038466368142,99.99999999999996,1.187081363079302e-35
66.55,1,282.6094989344243,4310.826263609703,99.99999999999997,8.627799014645111e-36
66.56,1,282.7299257687807,4311.6145020152035,99.99999999999997,5.5387171559054187e-36
66.57000000000001,1,282.84860554591785,4312.403189324629,100.0,2.78409867408616e-36
66.58,1,282.9653695789076,4313.192333277972,99.99999999999999,5.444741886976078e-37
66.59,1,283.08008321207205,4313.98194125665,100.0,-1.0166397804927058e-36
66.6,1,283.19296311526284,4314.77201694036,100.00000000000001,-1.9113737316542384e-36
66.61,1,283.30443322154395,4315.5625618249705,100.0,-2.2554804788325847e-36
66.62,1,283.4149201428235,4316.353577378128,100.00000000000001,-2.1660521383806e-36
66.63,1,283.5248504910096,4317.145065067476,100.00000000000001,-1.7601808266536058e-36
66.64,1,283.6346508780109,4317.9370263606625,100.00000000000001,-1.1549586600048853e-36
66.65,1,283.74474791573556,4318.729462725332,100.0,-4.674777547893873e-37
66.66,1,283.8555656141718,4319.5223755860015,100.0,1.8573256138310209e-37
66.67,1,283.9673266717925,4320.315763030331,100.0,7.316861345963725e-37
66.68,1,284.0799125500776,4321.109617489771,100.0,1.1712055127210401e-36
66.69,1,284.19317165648664,4321.903930847882,99.99999999999999,1.5122627451007263e-36
66.7,1,284.3069523984791,4322.698694988228,99.99999999999999,1.7628298810804302e-36
66.71000000000001,1,284.42110318351405,4323.493901794371,99.99999999999999,1.930878970003638e-36
66.72,1,284.5354724190507,4324.289543149868,100.0,2.024382061214307e-36
66.73,1,284.6499085125486,4325.085610938285,100.0,2.0513112040567313e-36
66.74,1,284.7642598714668,4325.882097043181,100.0,2.0196384478748516e-36
66.75,1,284.87837490326496,4326.6789933481205,99.99999999999999,1.937335842012605e-36
66.76,1,284.99210201540217,4327.476291736662,100.0,1.81237543581404e-36
66.77,1,285.1052896153376,4328.273984092369,99.99999999999999,1.6527292786234395e-36
66.78,1,285.21778611053094,4329.072062298802,99.99999999999999,1.4663694197843833e-36
66.79,1,285.3294399084413,4329.870518239523,100.0,1.2612679086411122e-36
66.8,1,285.44009941652774,4330.669343798094,100.0,1.0453967945379794e-36
66.81,1,285.54961304225003,4331.4685308580765,100.0,8.267281268183984e-37
66.82000000000001,1,285.65782919306713,4332.268071303031,99.99999999999999,6.13233954826712e-37
66.83,1,285.76459627643834,4333.067957016518,100.0,4.128863279072328e-37
66.84,1,285.8697626998233,4333.868179882104,100.0,2.3365729540341693e-37
66.85,1,285.97317687068096,4334.668731783346,100.0,8.351890665979079e-38
66.86,1,286.07469468209035,4335.469604646566,100.0,-2.962125734438811e-38
66.87,1,286.17475119228317,4336.270793706297,100.0,-1.0284355685588558e-37
66.88,1,286.2747631846254,4337.072299804729,100.0,-1.416832587199116e-37
66.89,1,286.37624253757593,4337.874124327236,100.0,-1.5249461678073928e-37
66.9,1,286.4807011295929,4338.676268659196,100.0,-1.4163188488246078e-37
66.91,1,286.5896508391347,4339.478734185981,100.0,-1.1544931686929148e-37
66.92,1,286.7046035446601,4340.28152229297,100.0,-8.030116658531968e-38
66.93,1,286.8270711246273,4341.084634365539,100.0,-4.254168787474331e-38
66.94,1,286.9585654574947,4341.88807178906,100.0,-8.525134581775337e-39
66.95,1,287.10042705505856,4342.691836054999,100.0,1.5867559277951356e-38
66.96000000000001,1,287.25222730564127,4343.4959297500245,100.0,2.9641831445152434e-38
66.97,1,287.412493909642,4344.300356106918,100.0,3.468581680810492e-38
66.98,1,287.57974107795644,4345.105118366815,100.0,3.292490866725038e-38
66.99,1,287.7524830214792,4345.910219770845,100.0,2.628450032301742e-38
67.0,1,287.9292339511062,4346.715663560145,100.0,1.6689985075814383e-38
67.01,1,288.1085080777323,4347.521452975848,100.0,6.066756226077244e-39
67.02,1,288.2888320305491,4348.327591390247,100.0,-3.682056677335005e-39
67.03,1,288.4692152000233,4349.134087274664,100.0,-1.1518827428392086e-38
67.04,1,288.6492941005918,4349.940955724218,100.0,-1.7530249275960326e-38
67.05,1,288.828747158442,4350.748212276709,100.0,-2.1878155630508874e-38
67.06,1,289.0072527997622,4351.5558724699395,100.0,-2.4724379902524106e-38
67.07000000000001,1,289.1844894507397,4352.363951841713,100.0,-2.6230755502472925e-38
67.08,1,289.360135537562,4353.172465929829,100.0,-2.655911584082984e-38
67.09,1,289.5338694864172,4353.981430272089,100.0,-2.5871294328069814e-38
67.1,1,289.7053697234925,4354.790860406294,100.0,-2.432912437466851e-38
67.11,1,289.8743146749762,4355.6007718702485,100.0,-2.2094439391095572e-38
67.12,1,290.0403827670554,4356.411180201751,100.0,-1.9329072787826853e-38
67.13,1,290.2032524259179,4357.222100938603,100.0,-1.6194857975341212e-38
67.14,1,290.3626020777517,4358.033549618609,100.0,-1.285362836410376e-38
67.15,1,290.5181101487442,4358.845541779567,100.0,-9.467217364592945e-39
67.16,1,290.66945506508296,4359.658092959279,100.0,-6.19745838728744e-39
67.17,1,290.81631525295603,4360.471218695549,100.0,-3.2061848426520264e-39
67.18,1,290.9583691385508,4361.2849345261775,100.0,-6.552301411656882e-40
67.19,1,291.09535570809527,4362.099254477983,100.0,1.3071638754524301e-39
67.2,1,291.22763914637,4362.914176979013,100.0,2.6730694907670305e-39
67.21000000000001,1,291.355952471754,4363.729691254868,100.0,3.517336793389799e-39
67.22,1,291.48103346974347,4364.545786412208,100.0,3.915885762187384e-39
67.23,1,291.60361992583483,4365.3624515576985,100.0,3.944636376027755e-39
67.24,1,291.724449625524,4366.179675797998,100.0,3.6795086137775314e-39
67.25,1,291.8442603543077,4366.997448239771,100.0,3.196422454302798e-39
67.26,1,291.96378989768186,4367.815757989677,100.0,2.5712978764706766e-39
67.27,1,292.0837760411424,4368.634594154378,100.0,1.8800548591490892e-39
67.28,1,292.20495657018625,4369.453945840539,100.0,1.1986133812029104e-39
67.29,1,292.3280692703092,4370.273802154818,100.0,6.028934215000282e-40
67.3,1,292.4538519270073,4371.094152203878,100.0,1.68814958907838e-40
67.31,1,292.5830423257772,4371.914985094381,100.0,-2.7702027708048744e-41
67.32000000000001,1,292.7163640969798,4372.736289761212,100.0,8.80089194553408e-41
67.33,1,292.8539905900916,4373.558048461403,100.0,5.41883626809241e-40
67.34,1,292.995380320258,4374.380234777226,100.0,1.2965551069998789e-39
67.35,1,293.13994402904245,4375.202821711201,100.0,2.31042573907678e-39
67.36,1,293.28709245800866,4376.025782265849,100.0,3.541897902094418e-39
67.37,1,293.4362363487201,4376.849089443692,100.0,4.9493739751030696e-39
67.38,1,293.5867864427401,4377.672716247246,100.0,6.491256337152011e-39
67.39,1,293.73815348163254,4378.49663567904,100.0,8.125947367297213e-39
67.4,1,293.88974820696075,4379.320820741588,100.0,9.811849444588117e-39
67.41,1,294.0409813602881,4380.1452444374145,100.0,1.1507364948073868e-38
67.42,1,294.1912636831786,4380.969879769038,100.0,1.3170896256810877e-38
67.43,1,294.3400059171955,4381.794699738983,100.0,1.476084574984827e-38
67.44,1,294.4866188039023,4382.619677349767,100.0,1.6235615806235605e-38
67.45,1,294.63051308486274,4383.4447856039105,100.0,1.7553608805028662e-38
67.46000000000001,1,294.7710995016402,4384.269997503939,100.0,1.8673227125276792e-38
67.47,1,294.9077887957982,4385.095286052367,100.0,1.955287314603047e-38
67.48,1,295.0399917089005,4385.920624251721,100.0,2.0150949246343807e-38
67.49,1,295.1671189825104,4386.745985104519,100.0,2.0425857805266772e-38
67.5,1,295.2885813581916,4387.571341613283,100.0,2.033600120185171e-38
67.51,1,295.4037895775077,4388.396666780533,100.0,1.983978181514959e-38
67.52,1,295.51215438202195,4389.221933608789,100.0,1.889560202421356e-38
67.53,1,295.6130865132982,4390.047115100576,100.0,1.7461864208092606e-38
67.54,1,295.70599671289995,4390.872184258412,100.0,1.5496970745839217e-38
67.55,1,295.7902957223904,4391.697114084815,100.0,1.2959324016509006e-38
67.56,1,295.8653942833336,4392.521877582311,100.0,9.807326399146329e-39
67.57000000000001,1,295.9307031372928,4393.346447753419,100.0,5.999380272805964e-39
67.58,1,295.9856330258316,4394.170797600659,100.0,1.4938880165463522e-39
67.59,1,296.0301730583997,4394.994903305625,100.0,-2.615799988988538e-39
67.6,1,296.07017955646836,4395.818774029295,100.0,6.216776422728103e-39
67.61,1,296.11100249278434,4396.642444509793,100.0,3.720069020189246e-38
67.62,1,296.1528037770602,4397.465957809497,100.0,8.631969543992587e-38
67.63,1,296.195395549344,4398.289357530386,100.0,1.4866770517047298e-37
67.64,1,296.23858994968396,4399.112687274442,100.0,2.1933863242745704e-37
67.65,1,296.2821991181279,4399.935990643643,100.0,2.9342639024453817e-37
67.66,1,296.32603519472406,4400.759311239969,100.0,3.6602489165535666e-37
67.67,1,296.36991031952056,4401.5826926654,100.0,4.322280496938651e-37
67.68,1,296.41363663256544,4402.406178521917,100.0,4.871297773936983e-37
67.69,1,296.45702627390665,4403.229812411496,100.0,5.258239877885556e-37
67.7,1,296.49989138359246,4404.053637936121,100.0,5.434045939122932e-37
67.71000000000001,1,296.5420441016709,4404.877698697773,100.0,5.3496550879858325e-37
67.72,1,296.58329656819,4405.702038298425,100.0,4.956006454812466e-37
67.73,1,296.62346092319785,4406.526700340063,100.0,4.2040391699391725e-37
67.74,1,296.6623493067425,4407.351728424664,100.0,3.0446923637056484e-37
67.75,1,296.6997738588721,4408.177166154207,100.0,1.4289051664460572e-37
67.76,1,296.73555507955746,4409.003057007547,100.0,-6.896783957398088e-38
67.77,1,296.77016027908365,4409.829434937004,100.0,-3.148135509904825e-37
67.78,1,296.80515315611484,4410.656317746791,100.0,-5.428801293118214e-37
67.79,1,296.842203611296,4411.483721676913,100.0,-6.979648668140475e-37
67.8,1,296.8829815452717,4412.311662967386,100.0,-7.248650557736249e-37
67.81,1,296.9291568586872,4413.140157858223,100.0,-5.683779884670815e-37
67.82000000000001,1,296.9823994521872,4413.969222589436,100.0,-1.7330095717065923e-37
67.83,1,297.04425072544194,4414.798871442657,100.0,5.086219265294819e-37
67.84,1,297.1149254835131,4415.629098481976,100.0,1.4539302619202568e-36
67.85,1,297.1938559118241,4416.45988584421,100.0,2.5968548857898256e-36
67.86,1,297.28046408056144,4417.29121551202,100.0,3.8710798007591886e-36
67.87,1,297.37417205991164,4418.123069468066,100.0,5.2102890094445185e-36
67.88,1,297.4744019200611,4418.955429695008,100.0,6.548166514461624e-36
67.89,1,297.5805757311965,4419.788278175511,100.0,7.818396318432056e-36
67.9,1,297.69211556350416,4420.62159689223,100.0,8.954662423971572e-36
67.91,1,297.8084434871704,4421.455367827827,100.0,9.890648833696687e-36
67.92,1,297.9289815723821,4422.2895729649645,100.0,1.0560039550227819e-35
67.93,1,298.05315188932553,4423.124194286303,100.0,1.0896518576181146e-35
67.94,1,298.180376508187,4423.9592137744985,100.0,1.0833769914174752e-35
67.95,1,298.31007749915335,4424.794613412218,100.0,1.0305477566826201e-35
67.96000000000001,1,298.4416769324109,4425.63037518212,100.0,9.245325536752974e-36
67.97,1,298.57459687814594,4426.466481066862,100.0,7.586997826575542e-36
67.98,1,298.7082594065453,4427.302913049108,100.0,5.264178438906952e-36
67.99,1,298.8420865877953,4428.139653111517,100.0,2.2105513763716838e-36
68.0,1,298.9755038844021,4428.976683178297,100.0,-1.6373403245110958e-36
68.01,1,299.10806863530087,4429.813982901219,100.0,-6.231808683954919e-36
68.02,1,299.239509491572,4430.651528980086,100.0,-1.1380784509709885e-35
68.03,1,299.36956655337525,4431.489297917421,100.0,-1.6882549370102036e-35
68.04,1,299.4979799208702,4432.327266215742,100.0,-2.2535384833435575e-35
68.05,1,299.6244896942162,4433.165410377564,100.0,-2.813757246801383e-35
68.06,1,299.74883597357336,4434.00370690541,100.0,-3.348739384216414e-35
68.07000000000001,1,299.8707588591009,4434.8421323017965,100.0,-3.8383130524189633e-35
68.08,1,299.9899984509583,4435.680663069244,100.0,-4.262306408239601e-35
68.09,1,300.10629484930564,4436.5192757102695,100.0,-4.6005476085106717e-35
68.1,1,300.219388154302,4437.357946727392,100.0,-4.832864810062395e-35
68.11,1,300.32901846610736,4438.1966526231345,100.0,-4.939086169726571e-35
68.12,1,300.43492588488124,4439.035369900011,100.0,-4.899039844333909e-35
68.13,1,300.53685051078304,4439.874075060542,100.0,-4.6925539907159414e-35
68.14,1,300.63453244397266,4440.712744607248,100.0,-4.2994567657032265e-35
68.15,1,300.7277117846096,4441.551355042647,100.0,-3.6995763261270487e-35
68.16,1,300.8161286328532,4442.389882869254,100.0,-2.872740828819874e-35
68.17,1,300.89952308886336,4443.228304589594,100.0,-1.7987784306104926e-35
68.18,1,300.9776352527997,4444.066596706182,100.0,-4.575172883310333e-36
68.19,1,301.0502465777603,4444.904739087616,100.0,1.1632344311798141e-35
68.2,1,301.1175654286689,4445.7427463525755,100.0,2.993286008822165e-35
68.21000000000001,1,301.1800520255191,4446.580653620431,100.0,4.913845440064673e-35
68.22,1,301.23816984349196,4447.418496275512,100.0,6.805492556322599e-35
68.23,1,301.2923823577688,4448.256309702159,100.0,8.548807189019328e-35
68.24,1,301.34315304353066,4449.094129284704,100.0,1.0024369169568144e-34
68.25,1,301.39094537595884,4449.931990407485,100.0,1.1112758329391252e-34
68.26,1,301.43622283023444,4450.769928454836,100.0,1.1694554499904206e-34
68.27,1,301.4794488815386,4451.60797881109,100.0,1.1650337512525444e-34
68.28,1,301.52108700505255,4452.446176860587,100.0,1.086068719867284e-34
68.29,1,301.5616006759575,4453.284557987659,100.0,9.206183389763865e-35
68.3,1,301.60145336943447,4454.123157576641,100.0,6.567405917220888e-35
68.31,1,301.64110856066486,4454.962011011869,100.0,2.8249346124544203e-35
68.32000000000001,1,301.6810365054156,4455.801153502949,100.0,-2.1259367989759112e-35
68.33,1,301.7219710547334,4456.640613466859,100.0,-7.817911956863405e-35
68.34,1,301.7649884792561,4457.480410496709,100.0,-1.3040642847023153e-34
68.35000000000001,1,301.8111879340993,4458.320563595902,100.0,-1.6534122062526726e-34
68.36,1,301.8616685743782,4459.161091767836,100.0,-1.7038342196455525e-34
68.37,1,301.9175295552087,4460.002014015912,100.0,-1.3293295841891877e-34
68.38,1,301.97987003170596,4460.843349343528,100.0,-4.038975591929702e-35
68.39,1,302.0496858741184,4461.685114277084,100.0,1.1792284966643668e-34
68.4,1,302.1269066794716,4462.527299771369,100.0,3.3282497848152128e-34
68.41,1,302.210833000803,4463.369881695298,100.0,5.8342245516141085e-34
68.42,1,302.3007572608549,4464.212835722799,100.0,8.486696988957072e-34
68.43,1,302.395971882369,4465.056137527807,100.0,1.1075211288729388e-33
68.44,1,302.4957692880871,4465.899762784247,100.0,1.3389311642816711e-33
68.45,1,302.5994419007516,4466.743687166056,100.0,1.5218542243114508e-33
68.46000000000001,1,302.7062821431041,4467.58788634716,100.0,1.6352447281507894e-33
68.47,1,302.8155824378864,4468.432336001491,100.0,1.658057094988593e-33
68.48,1,302.9266352078409,4469.277011802982,100.0,1.569245744013816e-33
68.49,1,303.0387328757091,4470.121889425561,100.0,1.3477650944156394e-33
68.5,1,303.15116786423323,4470.966944543159,100.0,9.725695653823232e-34
68.51,1,303.2632325961552,4471.812152829709,100.0,4.226135761029489e-34
68.52,1,303.37421872040863,4472.657490000252,100.0,-3.2083691064753414e-34
68.53,1,303.483387804135,4473.502933368196,100.0,-1.1866546752347194e-33
68.54,1,303.5899623371634,4474.3484623232625,100.0,-1.9869795469836936e-33
68.55,1,303.6931621977199,4475.194056393934,100.0,-2.526149895620895e-33
68.56,1,303.79220726403145,4476.039695108705,100.0,-2.6085040908750138e-33
68.57000000000001,1,303.8863174143242,4476.885357996056,100.0,-2.038380502471979e-33
68.58,1,303.97471252682453,4477.7310245844765,100.0,-6.201175001414229e-34
68.59,1,304.0566862143869,4478.576677112629,100.0,1.8189114117634546e-33
68.60000000000001,1,304.13229329778665,4479.422325797985,100.0,5.213526863796768e-33
68.61,1,304.2020376696281,4480.267997364008,100.0,9.358256786093192e-33
68.62,1,304.26642902669977,4481.113718747504,100.0,1.4045815847479187e-32
68.63,1,304.32597706578935,4481.959516885277,100.0,1.906891871675651e-32
68.64,1,304.38119148368537,4482.805418714131,100.0,2.4220280062754124e-32
68.65,1,304.43258197717574,4483.651451170867,100.0,2.929261455427951e-32
68.66,1,304.4806582430485,4484.497641192291,100.0,3.4078636860140614e-32
68.67,1,304.5259299780919,4485.344015715207,100.0,3.837106164916571e-32
68.68,1,304.568906879094,4486.190601676419,100.0,4.1962603590162205e-32
68.69,1,304.6100986428429,4487.037426012729,100.0,4.4645977351941446e-32
68.7,1,304.6500149661268,4487.884515660942,100.0,4.621389760332573e-32
68.71000000000001,1,304.68916554573366,4488.731897557861,100.0,4.645907901312504e-32
68.72,1,304.7280600784518,4489.57959864029,100.0,4.5174236250156806e-32
68.73,1,304.7672082610692,4490.427645845034,100.0,4.2152083983232e-32
68.74,1,304.8071197903739,4491.276066108894,100.0,3.718533688117438e-32
68.75,1,304.8483043631542,4492.124886368677,100.0,3.0066709612784456e-32
68.76,1,304.89127167619824,4492.974133561186,100.0,2.0588916846882297e-32
68.77,1,304.9365314262939,4493.823834623222,100.0,8.544673252301398e-33
68.78,1,304.98466151012616,4494.674016086745,100.0,-4.166611572876216e-33
68.79,1,305.0384718458522,4495.524688557154,100.0,5.410976752257738e-32
68.8,1,305.0998882758047,4496.375840252807,100.0,2.3606242406648237e-31
68.81,1,305.16851342854744,4497.227456879856,100.0,5.275378236474048e-31
68.82000000000001,1,305.24391693049597,4498.079524129645,100.0,9.134266106134642e-31
68.83,1,305.3256684080656,4498.932027693515,100.0,1.3786194293122428e-30
68.84,1,305.41333748767215,4499.784953262813,100.0,1.9080069240933743e-30
68.85000000000001,1,305.50649379573116,4500.638286528883,100.0,2.486479739304543e-30
68.86,1,305.60470695865786,4501.492013183066,100.0,3.098928519293154e-30
68.87,1,305.7075466028681,4502.3461189167065,100.0,3.730243908409259e-30
68.88,1,305.8145823547771,4503.200589421148,100.0,4.365316550999404e-30
68.89,1,305.9253838408008,4504.055410387735,100.0,4.9890370914137025e-30
68.9,1,306.0395206873545,4504.910567507812,100.0,5.586296173999548e-30
68.91,1,306.15656252085364,4505.766046472718,100.0,6.141984443104475e-30
68.92,1,306.2760789677141,4506.621832973802,100.0,6.640992543078382e-30
68.93,1,306.39763965435117,4507.477912702406,100.0,7.068211118268728e-30
68.94,1,306.52081420718025,4508.3342713498705,100.0,7.408530813023401e-30
68.95,1,306.64517225261716,4509.190894607545,100.0,7.646842271691671e-30
68.96000000000001,1,306.77028341707745,4510.047768166767,100.0,7.768036138621289e-30
68.97,1,306.89571732697624,4510.904877718883,100.0,7.757003058160662e-30
68.98,1,307.02104360872966,4511.762208955238,100.0,7.59863367465807e-30
68.99,1,307.14583188875275,4512.6197475671715,100.0,7.277818632462301e-30
69.0,1,307.2696517934614,4513.477479246032,100.0,6.779448575920753e-30
69.01,1,307.39207294927104,4514.33538968316,100.0,6.08841414938206e-30
69.02,1,307.51266498259696,4515.1934645699,100.0,5.189605997195942e-30
69.03,1,307.63099751985504,4516.051689597597,100.0,4.0679147637081675e-30
69.04,1,307.74664018746074,4516.910050457591,100.0,2.7082310932681316e-30
69.05,1,307.85916261182933,4517.768532841228,100.0,1.0954456302266246e-30
69.06,1,307.9681214979988,4518.627123211398,100.0,-5.235036365512957e-31
69.07000000000001,1,308.07268053272713,4519.485834917026,100.0,6.773841442378144e-30
