Time,Distance,X,Y,Speed,Throttle,Brake,RPM,nGear,DRS,LapID,PointIndex,Year,GrandPrix,Session,Driver,LapNumber,LapTime_s,Time_s
0 days 00:00:02.334000,206.06333333333336,-1207.1106863762932,1237.985048901417,322.0,100.0,False,11850.0,8,0,2,19,2023,Italian Grand Prix,R,HAM,48.0,85.815,2.334
0 days 00:00:02.441000,215.66338753813105,-1198.0,1343.0,322.67295610648307,100.0,False,11852.01886831945,8,0,2,20,2023,Italian Grand Prix,R,HAM,48.0,85.815,2.441
0 days 00:00:02.493000,220.32916666666668,-1192.7239019013225,1403.8002278752533,323.0,100.0,False,11853.0,8,0,2,21,2023,Italian Grand Prix,R,HAM,48.0,85.815,2.493
0 days 00:00:02.701000,238.98184257246305,-1170.0,1665.0,323.0,100.0,False,11853.0,8,0,2,22,2023,Italian Grand Prix,R,HAM,48.0,85.815,2.701
0 days 00:00:02.773000,245.4513888888889,-1164.2638380768315,1730.2203905429233,323.0,100.0,False,11853.0,8,0,2,23,2023,Italian Grand Prix,R,HAM,48.0,85.815,2.773
0 days 00:00:03.082000,273.3371596196886,-1148.0,1916.0,324.7166663111111,100.0,False,11946.558313955555,8,0,2,24,2023,Italian Grand Prix,R,HAM,48.0,85.815,3.082
0 days 00:00:03.133000,277.9513888888889,-1144.631815873312,1956.7003293189757,325.0,100.0,False,11962.0,8,0,2,25,2023,Italian Grand Prix,R,HAM,48.0,85.815,3.133
0 days 00:00:03.293000,292.4402777777778,-1132.3574850354096,2104.9612397217647,326.0,100.0,False,11974.0,8,0,2,26,2023,Italian Grand Prix,R,HAM,48.0,85.815,3.293
0 days 00:00:03.322000,295.0674756955189,-1130.0,2132.0,326.0,100.0,False,11973.9093752,8,0,2,27,2023,Italian Grand Prix,R,HAM,48.0,85.815,3.322
0 days 00:00:03.481000,309.47508144658696,-1117.0,2276.0,326.0,100.0,False,11973.4125,8,0,2,28,2023,Italian Grand Prix,R,HAM,48.0,85.815,3.481
0 days 00:00:03.613000,321.41805555555555,-1107.4122773407776,2391.717735616242,326.0,100.0,False,11973.0,8,0,2,29,2023,Italian Grand Prix,R,HAM,48.0,85.815,3.613
0 days 00:00:03.642000,324.03802598233875,-1105.0,2421.0,325.85500032,100.0,False,11978.65498752,8,0,2,30,2023,Italian Grand Prix,R,HAM,48.0,85.815,3.642
0 days 00:00:03.813000,339.47361111111115,-1086.7623086817027,2637.5794015855968,325.0,100.0,False,12012.0,8,0,2,31,2023,Italian Grand Prix,R,HAM,48.0,85.815,3.813
0 days 00:00:04.021000,358.29287833159395,-1064.0,2901.0,325.5777777777778,100.0,False,12009.68888888889,8,0,2,32,2023,Italian Grand Prix,R,HAM,48.0,85.815,4.021
0 days 00:00:04.173000,372.0736111111111,-1054.0989439316663,3010.1997179052414,326.0,100.0,False,12008.0,8,0,2,33,2023,Italian Grand Prix,R,HAM,48.0,85.815,4.173
0 days 00:00:04.321000,385.50913594131447,-1046.0,3100.0,326.37,100.0,False,12019.47,8,0,2,34,2023,Italian Grand Prix,R,HAM,48.0,85.815,4.321
0 days 00:00:04.573000,408.4069444444445,-1027.2305557085745,3323.6480513346733,327.0,100.0,False,12039.0,8,0,2,35,2023,Italian Grand Prix,R,HAM,48.0,85.815,4.573
0 days 00:00:04.661000,416.40136044816586,-1020.0,3407.0,327.0,100.0,False,12039.733333333334,8,0,2,36,2023,Italian Grand Prix,R,HAM,48.0,85.815,4.661
0 days 00:00:04.813000,430.20694444444445,-1007.6551506939358,3544.4642829855725,327.0,100.0,False,12041.0,8,0,2,37,2023,Italian Grand Prix,R,HAM,48.0,85.815,4.813
0 days 00:00:04.822000,431.0242336697986,-1007.0,3552.0,327.0,100.0,False,12041.562496,8,0,2,38,2023,Italian Grand Prix,R,HAM,48.0,85.815,4.822
0 days 00:00:05.022000,449.1882395669137,-992.0,3733.0,327.0,100.0,False,12054.062496,8,0,2,39,2023,Italian Grand Prix,R,HAM,48.0,85.815,5.022
0 days 00:00:05.053000,452.00694444444446,-988.2247964716555,3777.1648810713154,327.0,100.0,False,12056.0,8,0,2,40,2023,Italian Grand Prix,R,HAM,48.0,85.815,5.053
0 days 00:00:05.181000,463.658877183485,-970.0,3987.0,327.35555555555555,100.0,False,12054.222222222223,8,0,2,41,2023,Italian Grand Prix,R,HAM,48.0,85.815,5.181
0 days 00:00:05.413000,484.80694444444447,-951.7778052362703,4194.153111420046,328.0,100.0,False,12051.0,8,0,2,42,2023,Italian Grand Prix,R,HAM,48.0,85.815,5.413
0 days 00:00:05.613000,503.0291666666667,-944.1369331169844,4281.747865926886,328.0,100.0,False,12032.0,8,0,2,43,2023,Italian Grand Prix,R,HAM,48.0,85.815,5.613
0 days 00:00:05.682000,509.316178295524,-940.0,4331.0,328.0,100.0,False,12042.3499904,8,0,2,44,2023,Italian Grand Prix,R,HAM,48.0,85.815,5.682
0 days 00:00:05.813000,521.2513888888889,-930.2326140205445,4448.862342498521,328.0,100.0,False,12062.0,8,0,2,45,2023,Italian Grand Prix,R,HAM,48.0,85.815,5.813
0 days 00:00:05.842000,523.8926803776096,-928.0,4476.0,328.0,100.0,False,12064.3821376,8,0,2,46,2023,Italian Grand Prix,R,HAM,48.0,85.815,5.842
0 days 00:00:05.922000,531.1773251456921,-922.0,4549.0,328.0,100.0,False,12070.953566171429,8,0,2,47,2023,Italian Grand Prix,R,HAM,48.0,85.815,5.922
0 days 00:00:06.093000,546.7625,-910.5991207814443,4682.434539940058,328.0,100.0,False,12085.0,8,0,2,48,2023,Italian Grand Prix,R,HAM,48.0,85.815,6.093
0 days 00:00:06.293000,565.0402777777779,-892.9899667079006,4882.630507714659,329.0,100.0,False,12081.0,8,0,2,49,2023,Italian Grand Prix,R,HAM,48.0,85.815,6.293
0 days 00:00:06.301000,565.7704232688307,-892.0,4894.0,328.95,100.0,False,12081.15,8,0,2,50,2023,Italian Grand Prix,R,HAM,48.0,85.815,6.301
0 days 00:00:06.453000,579.6180555555557,-870.9665427228508,5136.775025036893,328.0,100.0,False,12084.0,8,0,2,51,2023,Italian Grand Prix,R,HAM,48.0,85.815,6.453
0 days 00:00:06.461000,580.3456410733761,-870.0,5148.0,327.96,100.0,False,12082.8,8,0,2,52,2023,Italian Grand Prix,R,HAM,48.0,85.815,6.461
0 days 00:00:06.653000,597.7847222222223,-854.8999080029766,5326.184507164084,327.0,100.0,False,12054.0,8,0,2,53,2023,Italian Grand Prix,R,HAM,48.0,85.815,6.653
0 days 00:00:06.853000,615.9513888888889,-847.9208382583352,5409.360026464726,327.0,100.0,False,11971.0,8,0,2,54,2023,Italian Grand Prix,R,HAM,48.0,85.815,6.853
0 days 00:00:06.941000,623.9194365531387,-842.0,5474.0,326.37142857142857,100.0,False,11959.685714285713,8,0,2,55,2023,Italian Grand Prix,R,HAM,48.0,85.815,6.941
0 days 00:00:07.001000,629.3407642082666,-837.0,5528.0,325.9428571428571,100.0,False,11951.971428571429,8,0,2,56,2023,Italian Grand Prix,R,HAM,48.0,85.815,7.001
0 days 00:00:07.133000,641.2291666666667,-826.8291855758551,5647.706301215949,325.0,100.0,False,11935.0,8,0,2,57,2023,Italian Grand Prix,R,HAM,48.0,85.815,7.133
0 days 00:00:07.241000,650.9147822689436,-819.0,5743.0,323.9875,100.0,False,11892.475,8,0,2,58,2023,Italian Grand Prix,R,HAM,48.0,85.815,7.241
0 days 00:00:07.453000,669.851388888889,-802.7047487354461,5930.914998764486,322.0,100.0,False,11809.0,8,0,2,59,2023,Italian Grand Prix,R,HAM,48.0,85.815,7.453
0 days 00:00:07.461000,670.5652544751896,-802.0,5939.0,321.9430604852522,99.80071169838274,False,11806.921707711706,8,0,2,60,2023,Italian Grand Prix,R,HAM,48.0,85.815,7.461
0 days 00:00:07.734000,694.8291666666668,-775.235901098167,6249.428212544076,320.0,93.0,False,11736.0,8,0,2,61,2023,Italian Grand Prix,R,HAM,48.0,85.815,7.734
0 days 00:00:07.761000,697.2033388860461,-773.0,6276.0,319.47499875555553,86.02498346666667,False,11707.274931911112,8,0,2,62,2023,Italian Grand Prix,R,HAM,48.0,85.815,7.761
0 days 00:00:08.094000,726.1291666666667,-754.1394602927012,6510.023035285264,313.0,0.0,False,11353.0,8,0,2,63,2023,Italian Grand Prix,R,HAM,48.0,85.815,8.094
0 days 00:00:08.161000,731.9222549679649,-750.0,6559.0,311.7437488,0.0,False,11260.2467864,8,0,2,64,2023,Italian Grand Prix,R,HAM,48.0,85.815,8.161
0 days 00:00:08.401000,752.3511855628572,-732.0,6764.0,307.2437488,0.0,False,10927.9967864,8,0,2,65,2023,Italian Grand Prix,R,HAM,48.0,85.815,8.401
0 days 00:00:08.414000,753.4180555555556,-731.0394859511348,6775.1552916618975,307.0,0.0,False,10910.0,8,0,2,66,2023,Italian Grand Prix,R,HAM,48.0,85.815,8.414
0 days 00:00:08.601000,768.241042327823,-718.0,6931.0,292.4555505777778,0.0,False,10657.5499136,8,0,2,67,2023,Italian Grand Prix,R,HAM,48.0,85.815,8.601
0 days 00:00:08.774000,781.3180555555556,-706.7464813643004,7069.670908360339,279.0,0.0,True,10424.0,8,0,2,68,2023,Italian Grand Prix,R,HAM,48.0,85.815,8.774
0 days 00:00:08.802000,783.3968875795188,-705.0,7091.0,276.7,0.0,True,10306.6,8,0,2,69,2023,Italian Grand Prix,R,HAM,48.0,85.815,8.802
0 days 00:00:08.961000,794.9570015546032,-695.0,7211.0,263.63928045714283,0.0,True,9639.935445942858,8,0,2,70,2023,Italian Grand Prix,R,HAM,48.0,85.815,8.961
0 days 00:00:09.054000,801.2291666666667,-687.9126705590122,7295.282617848223,256.0,0.0,True,9250.0,8,0,2,71,2023,Italian Grand Prix,R,HAM,48.0,85.815,9.054
0 days 00:00:09.201000,810.178389345066,-676.0,7437.0,236.18494832653073,0.0,True,8609.466934276226,8,0,2,72,2023,Italian Grand Prix,R,HAM,48.0,85.815,9.201
0 days 00:00:09.373000,820.1033333333334,-664.4624453737175,7575.699864329656,213.0,0.0,True,7860.0,8,0,2,73,2023,Italian Grand Prix,R,HAM,48.0,85.815,9.373
0 days 00:00:09.573000,831.9366666666667,-654.7086094029455,7693.6679655636535,213.0,0.0,True,8085.0,8,0,2,74,2023,Italian Grand Prix,R,HAM,48.0,85.815,9.573
0 days 00:00:09.622000,834.5145754307609,-653.0,7714.0,203.44501248,0.0,True,7942.65518592,8,0,2,75,2023,Italian Grand Prix,R,HAM,48.0,85.815,9.622
0 days 00:00:09.773000,841.6033333333334,-649.4300717129881,7755.268655330832,174.0,0.0,True,7504.0,7,0,2,76,2023,Italian Grand Prix,R,HAM,48.0,85.815,9.773
0 days 00:00:09.942000,848.7259128589579,-645.0,7799.0,161.3250048,0.0,True,7511.297724509091,7,0,2,77,2023,Italian Grand Prix,R,HAM,48.0,85.815,9.942
0 days 00:00:10.122000,855.5595736825792,-636.0,7881.0,147.8250048,0.0,True,7519.0704517818185,7,0,2,78,2023,Italian Grand Prix,R,HAM,48.0,85.815,10.122
0 days 00:00:10.213000,858.8366666666667,-631.259695186029,7919.404940480601,141.0,0.0,True,7523.0,6,0,2,79,2023,Italian Grand Prix,R,HAM,48.0,85.815,10.213
0 days 00:00:10.381000,864.5893804725749,-622.0,7981.0,131.83636363636364,0.0,True,7313.763636363637,6,0,2,80,2023,Italian Grand Prix,R,HAM,48.0,85.815,10.381
0 days 00:00:10.653000,873.1366666666668,-601.8169810111,8068.368817396329,117.0,0.0,True,6975.0,4,0,2,81,2023,Italian Grand Prix,R,HAM,48.0,85.815,10.653
0 days 00:00:10.662000,873.4047750269283,-601.0,8071.0,116.61750272,0.0,True,6954.48014592,4,0,2,82,2023,Italian Grand Prix,R,HAM,48.0,85.815,10.662
0 days 00:00:10.821000,877.9870777200209,-585.0,8115.0,109.86,0.0,True,6591.96,4,0,2,83,2023,Italian Grand Prix,R,HAM,48.0,85.815,10.821
0 days 00:00:11.002000,882.9026257725953,-564.0,8161.0,102.16750272,0.0,True,6179.28014592,4,0,2,84,2023,Italian Grand Prix,R,HAM,48.0,85.815,11.002
0 days 00:00:11.053000,884.2477777777779,-557.2955776029081,8173.024964723399,100.0,0.0,True,6063.0,4,0,2,85,2023,Italian Grand Prix,R,HAM,48.0,85.815,11.053
0 days 00:00:11.161000,887.0394646923563,-542.0,8197.0,96.52857142857142,0.0,True,5843.528571428571,4,0,2,86,2023,Italian Grand Prix,R,HAM,48.0,85.815,11.161
0 days 00:00:11.333000,891.3255555555556,-515.3229902435041,8230.804132313835,91.0,0.0,True,5494.0,4,0,2,87,2023,Italian Grand Prix,R,HAM,48.0,85.815,11.333
0 days 00:00:11.441000,893.9175115729616,-497.0,8249.0,87.625,0.0,True,5227.375,4,0,2,88,2023,Italian Grand Prix,R,HAM,48.0,85.815,11.441
0 days 00:00:11.493000,895.1477777777778,-487.7180684746313,8256.87334307033,86.0,0.0,True,5099.0,4,0,2,89,2023,Italian Grand Prix,R,HAM,48.0,85.815,11.493
0 days 00:00:11.642000,898.6275077616043,-461.0,8276.0,84.1375008,0.0,True,5099.0,4,0,2,90,2023,Italian Grand Prix,R,HAM,48.0,85.815,11.642
0 days 00:00:11.653000,898.8811111111112,-459.17105681595797,8277.186840499491,84.0,0.0,True,5099.0,4,0,2,91,2023,Italian Grand Prix,R,HAM,48.0,85.815,11.653
0 days 00:00:11.853000,903.3811111111112,-423.7720269723657,8294.580681927544,81.0,0.0,False,4787.0,4,0,2,92,2023,Italian Grand Prix,R,HAM,48.0,85.815,11.853
0 days 00:00:11.902000,904.4343400223222,-408.0,8299.0,80.10909207272728,0.0,False,4753.590952727272,4,0,2,93,2023,Italian Grand Prix,R,HAM,48.0,85.815,11.902
0 days 00:00:12.042000,907.3234021754259,-349.0,8312.0,77.56363752727273,0.0,False,4658.136407272727,4,0,2,94,2023,Italian Grand Prix,R,HAM,48.0,85.815,12.042
0 days 00:00:12.293000,912.3033333333334,-313.8077924797539,8316.10499575791,73.0,0.0,False,4487.0,4,0,2,95,2023,Italian Grand Prix,R,HAM,48.0,85.815,12.293
0 days 00:00:12.462000,915.6990826986428,-292.0,8323.0,73.0,13.3791616,False,4779.229056,4,0,2,96,2023,Italian Grand Prix,R,HAM,48.0,85.815,12.462
0 days 00:00:12.533000,917.1700000000001,-272.56366553535867,8330.434021967165,73.0,19.0,False,4902.0,4,0,2,97,2023,Italian Grand Prix,R,HAM,48.0,85.815,12.533
0 days 00:00:12.681000,920.3571384408083,-225.0,8351.0,74.85,10.2125,False,4649.475,4,0,2,98,2023,Italian Grand Prix,R,HAM,48.0,85.815,12.681
0 days 00:00:12.853000,924.0144444444445,-192.09653197692091,8373.723121715651,77.0,0.0,True,4356.0,4,0,2,99,2023,Italian Grand Prix,R,HAM,48.0,85.815,12.853
0 days 00:00:13.093000,928.6144444444445,-176.71501837411247,8403.485899085805,69.0,0.0,True,4815.0,3,0,2,100,2023,Italian Grand Prix,R,HAM,48.0,85.815,13.093
0 days 00:00:13.161000,929.9062887094531,-173.0,8412.0,68.575,0.0,True,4768.25,3,0,2,101,2023,Italian Grand Prix,R,HAM,48.0,85.815,13.161
0 days 00:00:13.253000,931.6366666666668,-168.02462425083988,8423.610190402007,68.0,0.0,False,4705.0,3,0,2,102,2023,Italian Grand Prix,R,HAM,48.0,85.815,13.253
0 days 00:00:13.493000,935.9033333333334,-155.9754647241451,8456.271769905843,64.0,3.0,False,4630.0,3,0,2,103,2023,Italian Grand Prix,R,HAM,48.0,85.815,13.493
0 days 00:00:13.541000,936.7430150146712,-154.0,8464.0,63.82857142857143,4.2,False,4680.228571428572,3,0,2,104,2023,Italian Grand Prix,R,HAM,48.0,85.815,13.541
0 days 00:00:13.773000,940.8033333333334,-146.6771360192048,8506.07445903143,63.0,10.0,False,4923.0,3,0,2,105,2023,Italian Grand Prix,R,HAM,48.0,85.815,13.773
0 days 00:00:13.801000,941.2974424309691,-146.0,8511.0,63.175,10.35,False,4902.35,3,0,2,106,2023,Italian Grand Prix,R,HAM,48.0,85.815,13.801
0 days 00:00:13.933000,943.6477777777778,-143.38914787539997,8533.588462146985,64.0,12.0,False,4805.0,3,0,2,107,2023,Italian Grand Prix,R,HAM,48.0,85.815,13.933
0 days 00:00:13.961000,944.1533041487925,-143.0,8539.0,64.23333333333333,12.7,False,4838.366666666667,3,0,2,108,2023,Italian Grand Prix,R,HAM,48.0,85.815,13.961
0 days 00:00:14.173000,948.0477777777778,-141.97085519441546,8587.33141195758,66.0,18.0,False,5091.0,3,0,2,109,2023,Italian Grand Prix,R,HAM,48.0,85.815,14.173
0 days 00:00:14.202000,948.58470027425,-142.0,8593.0,66.20640528544462,19.0320264272231,False,5123.405629814805,3,0,2,110,2023,Italian Grand Prix,R,HAM,48.0,85.815,14.202
0 days 00:00:14.454000,953.3555555555556,-143.88080455549465,8629.825420252166,68.0,28.0,False,5405.0,3,0,2,111,2023,Italian Grand Prix,R,HAM,48.0,85.815,14.454
0 days 00:00:14.461000,953.4945736029741,-144.0,8631.0,68.1750016,28.275002514285713,False,5413.100074057143,3,0,2,112,2023,Italian Grand Prix,R,HAM,48.0,85.815,14.461
0 days 00:00:14.661000,957.6324727213719,-149.0,8671.0,73.1750016,36.13214537142857,False,5644.528645485714,3,0,2,113,2023,Italian Grand Prix,R,HAM,48.0,85.815,14.661
0 days 00:00:14.734000,959.188888888889,-151.34761361615844,8686.162855935781,75.0,39.0,False,5729.0,3,0,2,114,2023,Italian Grand Prix,R,HAM,48.0,85.815,14.734
0 days 00:00:15.042000,966.0155990397227,-164.0,8752.0,79.8125,46.7,False,6479.75,3,0,2,115,2023,Italian Grand Prix,R,HAM,48.0,85.815,15.042
0 days 00:00:15.054000,966.3000000000001,-164.59037922404104,8754.818593025411,80.0,47.0,False,6509.0,3,0,2,116,2023,Italian Grand Prix,R,HAM,48.0,85.815,15.054
0 days 00:00:15.101000,967.4305719499991,-167.0,8766.0,82.6437536,49.6437536,False,6632.9626688,3,0,2,117,2023,Italian Grand Prix,R,HAM,48.0,85.815,15.101
0 days 00:00:15.214000,970.2555555555556,-173.77017619973154,8792.782155274224,89.0,56.0,False,6931.0,3,0,2,118,2023,Italian Grand Prix,R,HAM,48.0,85.815,15.214
0 days 00:00:15.322000,973.0923566930765,-181.0,8819.0,92.6,58.25,False,7281.1,3,0,2,119,2023,Italian Grand Prix,R,HAM,48.0,85.815,15.322
0 days 00:00:15.454000,976.7222222222223,-190.1339536897739,8852.934319883907,97.0,61.0,False,7709.0,3,0,2,120,2023,Italian Grand Prix,R,HAM,48.0,85.815,15.454
0 days 00:00:15.614000,981.3444444444445,-201.58322906518674,8896.67870584419,104.0,61.0,False,7709.0,3,0,2,121,2023,Italian Grand Prix,R,HAM,48.0,85.815,15.614
0 days 00:00:15.661000,982.7638235800845,-205.0,8910.0,105.76987641308749,62.96652934787499,False,7906.2428935918615,3,0,2,122,2023,Italian Grand Prix,R,HAM,48.0,85.815,15.661
0 days 00:00:15.821000,987.8059514811179,-217.0,8957.0,111.79497940218124,69.66108822464582,False,8577.707148931977,3,0,2,123,2023,Italian Grand Prix,R,HAM,48.0,85.815,15.821
0 days 00:00:15.853000,988.846388888889,-219.57859341778143,8966.742353168906,113.0,71.0,False,8712.0,3,0,2,124,2023,Italian Grand Prix,R,HAM,48.0,85.815,15.853
0 days 00:00:16.013000,994.2241666666669,-233.3001523405538,9017.372033199612,121.0,76.0,False,9132.0,3,0,2,125,2023,Italian Grand Prix,R,HAM,48.0,85.815,16.013
0 days 00:00:16.021000,994.5037050258377,-234.0,9020.0,121.37142857142857,76.17142857142858,False,9161.857142857143,3,0,2,126,2023,Italian Grand Prix,R,HAM,48.0,85.815,16.021
0 days 00:00:16.281000,1004.1757210079988,-257.0,9109.0,133.44285714285715,81.74285714285715,False,10132.214285714286,3,0,2,127,2023,Italian Grand Prix,R,HAM,48.0,85.815,16.281
0 days 00:00:16.293000,1004.646388888889,-258.06386608661086,9113.11427475929,134.0,82.0,False,10177.0,3,0,2,128,2023,Italian Grand Prix,R,HAM,48.0,85.815,16.293
0 days 00:00:16.462000,1011.4879954762515,-274.0,9175.0,140.52954298181817,83.92045381818181,False,10650.1998208,3,0,2,129,2023,Italian Grand Prix,R,HAM,48.0,85.815,16.462
0 days 00:00:16.733000,1023.1019444444446,-308.05250014072425,9314.075264019584,151.0,87.0,False,11409.0,3,0,2,130,2023,Italian Grand Prix,R,HAM,48.0,85.815,16.733
0 days 00:00:16.742000,1023.4957742655272,-309.0,9318.0,151.5062464,87.2249984,False,11441.0060224,3,0,2,131,2023,Italian Grand Prix,R,HAM,48.0,85.815,16.742
0 days 00:00:16.893000,1030.2130555555557,-321.5323328681961,9370.348966546439,160.0,91.0,False,11978.0,3,0,2,132,2023,Italian Grand Prix,R,HAM,48.0,85.815,16.893
0 days 00:00:17.101000,1040.0525521690768,-336.0,9434.0,168.9142857142857,97.68571428571428,False,11204.685714285715,3,0,2,133,2023,Italian Grand Prix,R,HAM,48.0,85.815,17.101
0 days 00:00:17.173000,1043.5908333333334,-342.89183568791873,9465.292079331724,172.0,100.0,False,10937.0,4,0,2,134,2023,Italian Grand Prix,R,HAM,48.0,85.815,17.173
0 days 00:00:17.262000,1048.0441462839276,-352.0,9508.0,175.21388657777777,100.0,False,11158.758173866667,4,0,2,135,2023,Italian Grand Prix,R,HAM,48.0,85.815,17.262
0 days 00:00:17.533000,1062.0908333333336,-377.22557402365635,9642.452225847866,185.0,100.0,False,11834.0,4,0,2,136,2023,Italian Grand Prix,R,HAM,48.0,85.815,17.533
0 days 00:00:17.542000,1062.5674847913501,-378.0,9647.0,185.4499968,100.0,False,11834.0,4,0,2,137,2023,Italian Grand Prix,R,HAM,48.0,85.815,17.542
0 days 00:00:17.693000,1070.6686111111114,-390.3499840614315,9724.17219867192,193.0,100.0,False,11834.0,4,0,2,138,2023,Italian Grand Prix,R,HAM,48.0,85.815,17.693
0 days 00:00:17.742000,1073.3491861663047,-394.0,9750.0,194.71499776,100.0,False,11636.53025792,4,0,2,139,2023,Italian Grand Prix,R,HAM,48.0,85.815,17.742
0 days 00:00:17.893000,1081.7797222222225,-403.97257934268583,9832.74289638347,200.0,100.0,False,11028.0,5,0,2,140,2023,Italian Grand Prix,R,HAM,48.0,85.815,17.893
0 days 00:00:18.001000,1087.9700740936507,-410.0,9893.0,203.375,100.0,False,11178.1875,5,0,2,141,2023,Italian Grand Prix,R,HAM,48.0,85.815,18.001
0 days 00:00:18.062000,1091.525569918626,-413.0,9927.0,205.281248,100.0,False,11263.015536,5,0,2,142,2023,Italian Grand Prix,R,HAM,48.0,85.815,18.062
0 days 00:00:18.213000,1100.4463888888893,-418.6366951451912,10013.72441815537,210.0,100.0,False,11473.0,5,0,2,143,2023,Italian Grand Prix,R,HAM,48.0,85.815,18.213
0 days 00:00:18.342000,1108.182953809606,-422.0,10090.0,213.76249813333334,100.0,False,11655.749909333334,5,0,2,144,2023,Italian Grand Prix,R,HAM,48.0,85.815,18.342
0 days 00:00:18.453000,1114.9130555555557,-424.2204202168624,10156.62823312413,217.0,100.0,False,11813.0,5,0,2,145,2023,Italian Grand Prix,R,HAM,48.0,85.815,18.453
0 days 00:00:18.582000,1122.807402371791,-426.0,10235.0,219.68749866666667,100.0,False,11260.987773866667,5,0,2,146,2023,Italian Grand Prix,R,HAM,48.0,85.815,18.582
0 days 00:00:18.693000,1129.713055555556,-426.82392083125393,10303.05158365254,222.0,100.0,False,10786.0,5,0,2,147,2023,Italian Grand Prix,R,HAM,48.0,85.815,18.693
0 days 00:00:18.762000,1134.0787771351584,-427.0,10346.0,224.5874976,100.0,False,10843.499946666667,5,0,2,148,2023,Italian Grand Prix,R,HAM,48.0,85.815,18.762
0 days 00:00:18.933000,1145.1130555555558,-426.3095442055158,10455.340011500932,231.0,100.0,False,10986.0,6,0,2,149,2023,Italian Grand Prix,R,HAM,48.0,85.815,18.933
0 days 00:00:19.042000,1152.2730625289316,-425.0,10526.0,234.1142838857143,100.0,False,11137.042768457142,6,0,2,150,2023,Italian Grand Prix,R,HAM,48.0,85.815,19.042
0 days 00:00:19.102000,1156.2554700962073,-424.0,10565.0,235.8285696,100.0,False,11220.1856256,6,0,2,151,2023,Italian Grand Prix,R,HAM,48.0,85.815,19.102
0 days 00:00:19.213000,1163.7019444444447,-421.92708222505416,10638.575655147968,239.0,100.0,False,11374.0,6,0,2,152,2023,Italian Grand Prix,R,HAM,48.0,85.815,19.213
